"","Year","Tag","Ring_width(mm)"
"28944",1808,"HSU06A",NA
"28945",1808,"HSU06B",NA
"28946",1808,"HSU07A",NA
"28947",1808,"HSU07B",NA
"28948",1808,"HSU08A",NA
"28949",1808,"HSU08B",NA
"28950",1808,"LCU01A",0.483
"28951",1808,"LCU01B",0.361
"28952",1808,"LCU02A",0.961
"28953",1808,"LCU02B",0.389
"28954",1808,"LCU03A",0.448
"28955",1808,"LCU03B",0.539
"28956",1808,"LCU04A",0.685
"28957",1808,"LCU04B",NA
"28958",1808,"LCU05A",NA
"28959",1808,"LCU05B",0.29
"28960",1808,"LCU06A",NA
"28961",1808,"LCU06B",NA
"28962",1808,"LCU07A",0.525
"28963",1808,"LCU07B",0.333
"28964",1808,"LCU08A",0.934
"28965",1808,"LCU08B",0.487
"28966",1808,"LCU09A",0.432
"28967",1808,"LCU09B",0.329
"28968",1808,"LCU10A",0.382
"28969",1808,"LCU10B",0.291
"28970",1808,"MLU01A",NA
"28971",1808,"MLU01B",NA
"28972",1808,"MLU02A",0.475
"28973",1808,"MLU02B",0.484
"28974",1808,"MLU03A",NA
"28975",1808,"MLU03B",NA
"28976",1808,"MLU04A",0.301
"28977",1808,"MLU04B",0.187
"28978",1808,"MLU05A",0.732
"28979",1808,"MLU05B",0.621
"28980",1808,"MLU06A",0.391
"28981",1808,"MLU06B",NA
"28982",1808,"MLU06Bb",NA
"28983",1808,"MLU07A",NA
"28984",1808,"MLU07B",0.858
"28985",1808,"MLU08A",NA
"28986",1808,"MLU09A",1.361
"28987",1808,"MLU09B",NA
"28988",1808,"MLU10A",0.457
"28989",1808,"MLU10B",NA
"28990",1808,"VMU01A",NA
"28991",1808,"VMU01B",NA
"28992",1808,"VMU02A",NA
"28993",1808,"VMU02B",NA
"28994",1808,"VMU03A",NA
"28995",1808,"VMU03B",NA
"28996",1808,"VMU04A",NA
"28997",1808,"VMU04B",NA
"28998",1808,"VMU05B",1.046
"28999",1808,"VMU06A",1.811
"29000",1808,"VMU06B",1.941
"29001",1808,"VMU07A",2.532
"29002",1808,"VMU07B",3.016
"29003",1808,"VMU08A",NA
"29004",1808,"VMU08B",NA
"29005",1808,"VMU09A",2.103
"29006",1808,"VMU09B",NA
"29007",1808,"VMU10A",1.525
"29008",1808,"VMU10B",1.217
"29009",1809,"HSU01A",NA
"29010",1809,"HSU01B",NA
"29011",1809,"HSU02A",NA
"29012",1809,"HSU02B",NA
"29013",1809,"HSU03A",NA
"29014",1809,"HSU04A",NA
"29015",1809,"HSU04B",NA
"29016",1809,"HSU05A",NA
"29017",1809,"HSU05B",NA
"29018",1809,"HSU06A",NA
"29019",1809,"HSU06B",NA
"29020",1809,"HSU07A",NA
"29021",1809,"HSU07B",NA
"29022",1809,"HSU08A",NA
"29023",1809,"HSU08B",NA
"29024",1809,"LCU01A",0.435
"29025",1809,"LCU01B",0.348
"29026",1809,"LCU02A",0.923
"29027",1809,"LCU02B",0.337
"29028",1809,"LCU03A",0.348
"29029",1809,"LCU03B",0.481
"29030",1809,"LCU04A",0.664
"29031",1809,"LCU04B",NA
"29032",1809,"LCU05A",NA
"29033",1809,"LCU05B",0.246
"29034",1809,"LCU06A",NA
"29035",1809,"LCU06B",NA
"29036",1809,"LCU07A",0.465
"29037",1809,"LCU07B",0.361
"29038",1809,"LCU08A",0.823
"29039",1809,"LCU08B",0.504
"29040",1809,"LCU09A",0.403
"29041",1809,"LCU09B",0.251
"29042",1809,"LCU10A",0.314
"29043",1809,"LCU10B",0.243
"29044",1809,"MLU01A",NA
"29045",1809,"MLU01B",NA
"29046",1809,"MLU02A",0.529
"29047",1809,"MLU02B",0.466
"29048",1809,"MLU03A",NA
"29049",1809,"MLU03B",NA
"29050",1809,"MLU04A",0.28
"29051",1809,"MLU04B",0.208
"29052",1809,"MLU05A",0.637
"29053",1809,"MLU05B",0.534
"29054",1809,"MLU06A",0.341
"29055",1809,"MLU06B",NA
"29056",1809,"MLU06Bb",NA
"29057",1809,"MLU07A",NA
"29058",1809,"MLU07B",0.626
"29059",1809,"MLU08A",NA
"29060",1809,"MLU09A",1.417
"29061",1809,"MLU09B",NA
"29062",1809,"MLU10A",0.408
"29063",1809,"MLU10B",NA
"29064",1809,"VMU01A",NA
"29065",1809,"VMU01B",NA
"29066",1809,"VMU02A",NA
"29067",1809,"VMU02B",NA
"29068",1809,"VMU03A",NA
"29069",1809,"VMU03B",NA
"29070",1809,"VMU04A",NA
"29071",1809,"VMU04B",NA
"29072",1809,"VMU05B",0.654
"29073",1809,"VMU06A",1.269
"29074",1809,"VMU06B",1.115
"29075",1809,"VMU07A",1.798
"29076",1809,"VMU07B",2.071
"29077",1809,"VMU08A",NA
"29078",1809,"VMU08B",NA
"29079",1809,"VMU09A",1.875
"29080",1809,"VMU09B",NA
"29081",1809,"VMU10A",1.139
"29082",1809,"VMU10B",0.936
"29083",1810,"HSU01A",NA
"29084",1810,"HSU01B",NA
"29085",1810,"HSU02A",NA
"29086",1810,"HSU02B",NA
"29087",1810,"HSU03A",NA
"29088",1810,"HSU04A",NA
"29089",1810,"HSU04B",NA
"29090",1810,"HSU05A",NA
"29091",1810,"HSU05B",NA
"29092",1810,"HSU06A",NA
"29093",1810,"HSU06B",NA
"29094",1810,"HSU07A",NA
"29095",1810,"HSU07B",NA
"29096",1810,"HSU08A",NA
"29097",1810,"HSU08B",NA
"29098",1810,"LCU01A",0.317
"29099",1810,"LCU01B",0.248
"29100",1810,"LCU02A",0.548
"29101",1810,"LCU02B",0.278
"29102",1810,"LCU03A",0.42
"29103",1810,"LCU03B",0.425
"29104",1810,"LCU04A",0.59
"29105",1810,"LCU04B",NA
"29106",1810,"LCU05A",NA
"29107",1810,"LCU05B",0.196
"29108",1810,"LCU06A",NA
"29109",1810,"LCU06B",NA
"29110",1810,"LCU07A",0.338
"29111",1810,"LCU07B",0.417
"29112",1810,"LCU08A",0.678
"29113",1810,"LCU08B",0.445
"29114",1810,"LCU09A",0.364
"29115",1810,"LCU09B",0.3
"29116",1810,"LCU10A",0.307
"29117",1810,"LCU10B",0.272
"29118",1810,"MLU01A",NA
"29119",1810,"MLU01B",NA
"29120",1810,"MLU02A",0.42
"29121",1810,"MLU02B",0.393
"29122",1810,"MLU03A",NA
"29123",1810,"MLU03B",NA
"29124",1810,"MLU04A",0.33
"29125",1810,"MLU04B",0.162
"29126",1810,"MLU05A",0.614
"29127",1810,"MLU05B",0.591
"29128",1810,"MLU06A",0.34
"29129",1810,"MLU06B",NA
"29130",1810,"MLU06Bb",NA
"29131",1810,"MLU07A",NA
"29132",1810,"MLU07B",0.869
"29133",1810,"MLU08A",NA
"29134",1810,"MLU09A",1.268
"29135",1810,"MLU09B",NA
"29136",1810,"MLU10A",0.42
"29137",1810,"MLU10B",NA
"29138",1810,"VMU01A",NA
"29139",1810,"VMU01B",NA
"29140",1810,"VMU02A",NA
"29141",1810,"VMU02B",NA
"29142",1810,"VMU03A",NA
"29143",1810,"VMU03B",NA
"29144",1810,"VMU04A",NA
"29145",1810,"VMU04B",NA
"29146",1810,"VMU05B",0.833
"29147",1810,"VMU06A",0.919
"29148",1810,"VMU06B",0.929
"29149",1810,"VMU07A",1.99
"29150",1810,"VMU07B",2.259
"29151",1810,"VMU08A",NA
"29152",1810,"VMU08B",NA
"29153",1810,"VMU09A",2.015
"29154",1810,"VMU09B",NA
"29155",1810,"VMU10A",0.774
"29156",1810,"VMU10B",0.788
"29157",1811,"HSU01A",NA
"29158",1811,"HSU01B",NA
"29159",1811,"HSU02A",NA
"29160",1811,"HSU02B",NA
"29161",1811,"HSU03A",NA
"29162",1811,"HSU04A",NA
"29163",1811,"HSU04B",NA
"29164",1811,"HSU05A",NA
"29165",1811,"HSU05B",NA
"29166",1811,"HSU06A",NA
"29167",1811,"HSU06B",NA
"29168",1811,"HSU07A",NA
"29169",1811,"HSU07B",NA
"29170",1811,"HSU08A",NA
"29171",1811,"HSU08B",NA
"29172",1811,"LCU01A",0.465
"29173",1811,"LCU01B",0.276
"29174",1811,"LCU02A",0.697
"29175",1811,"LCU02B",0.335
"29176",1811,"LCU03A",0.455
"29177",1811,"LCU03B",0.479
"29178",1811,"LCU04A",0.597
"29179",1811,"LCU04B",NA
"29180",1811,"LCU05A",NA
"29181",1811,"LCU05B",0.167
"29182",1811,"LCU06A",NA
"29183",1811,"LCU06B",NA
"29184",1811,"LCU07A",0.462
"29185",1811,"LCU07B",0.451
"29186",1811,"LCU08A",0.725
"29187",1811,"LCU08B",0.42
"29188",1811,"LCU09A",0.455
"29189",1811,"LCU09B",0.394
"29190",1811,"LCU10A",0.356
"29191",1811,"LCU10B",0.275
"29192",1811,"MLU01A",NA
"29193",1811,"MLU01B",NA
"29194",1811,"MLU02A",0.466
"29195",1811,"MLU02B",0.399
"29196",1811,"MLU03A",NA
"29197",1811,"MLU03B",NA
"29198",1811,"MLU04A",0.355
"29199",1811,"MLU04B",0.205
"29200",1811,"MLU05A",0.571
"29201",1811,"MLU05B",0.751
"29202",1811,"MLU06A",0.321
"29203",1811,"MLU06B",NA
"29204",1811,"MLU06Bb",NA
"29205",1811,"MLU07A",NA
"29206",1811,"MLU07B",0.946
"29207",1811,"MLU08A",NA
"29208",1811,"MLU09A",0.947
"29209",1811,"MLU09B",NA
"29210",1811,"MLU10A",0.524
"29211",1811,"MLU10B",NA
"29212",1811,"VMU01A",NA
"29213",1811,"VMU01B",NA
"29214",1811,"VMU02A",NA
"29215",1811,"VMU02B",NA
"29216",1811,"VMU03A",NA
"29217",1811,"VMU03B",NA
"29218",1811,"VMU04A",NA
"29219",1811,"VMU04B",NA
"29220",1811,"VMU05B",0.929
"29221",1811,"VMU06A",1.512
"29222",1811,"VMU06B",1.14
"29223",1811,"VMU07A",2.546
"29224",1811,"VMU07B",2.729
"29225",1811,"VMU08A",NA
"29226",1811,"VMU08B",NA
"29227",1811,"VMU09A",2.419
"29228",1811,"VMU09B",NA
"29229",1811,"VMU10A",1.155
"29230",1811,"VMU10B",1.1
"29231",1812,"HSU01A",NA
"29232",1812,"HSU01B",NA
"29233",1812,"HSU02A",NA
"29234",1812,"HSU02B",NA
"29235",1812,"HSU03A",NA
"29236",1812,"HSU04A",NA
"29237",1812,"HSU04B",NA
"29238",1812,"HSU05A",NA
"29239",1812,"HSU05B",NA
"29240",1812,"HSU06A",NA
"29241",1812,"HSU06B",NA
"29242",1812,"HSU07A",NA
"29243",1812,"HSU07B",NA
"29244",1812,"HSU08A",NA
"29245",1812,"HSU08B",NA
"29246",1812,"LCU01A",0.64
"29247",1812,"LCU01B",0.42
"29248",1812,"LCU02A",0.777
"29249",1812,"LCU02B",0.481
"29250",1812,"LCU03A",0.462
"29251",1812,"LCU03B",0.646
"29252",1812,"LCU04A",0.62
"29253",1812,"LCU04B",NA
"29254",1812,"LCU05A",NA
"29255",1812,"LCU05B",0.215
"29256",1812,"LCU06A",NA
"29257",1812,"LCU06B",NA
"29258",1812,"LCU07A",0.701
"29259",1812,"LCU07B",0.466
"29260",1812,"LCU08A",0.869
"29261",1812,"LCU08B",0.481
"29262",1812,"LCU09A",0.455
"29263",1812,"LCU09B",0.412
"29264",1812,"LCU10A",0.579
"29265",1812,"LCU10B",0.443
"29266",1812,"MLU01A",NA
"29267",1812,"MLU01B",NA
"29268",1812,"MLU02A",0.435
"29269",1812,"MLU02B",0.382
"29270",1812,"MLU03A",NA
"29271",1812,"MLU03B",NA
"29272",1812,"MLU04A",0.347
"29273",1812,"MLU04B",0.248
"29274",1812,"MLU05A",0.557
"29275",1812,"MLU05B",0.671
"29276",1812,"MLU06A",0.339
"29277",1812,"MLU06B",NA
"29278",1812,"MLU06Bb",NA
"29279",1812,"MLU07A",NA
"29280",1812,"MLU07B",0.782
"29281",1812,"MLU08A",NA
"29282",1812,"MLU09A",0.958
"29283",1812,"MLU09B",NA
"29284",1812,"MLU10A",0.458
"29285",1812,"MLU10B",NA
"29286",1812,"VMU01A",NA
"29287",1812,"VMU01B",NA
"29288",1812,"VMU02A",NA
"29289",1812,"VMU02B",NA
"29290",1812,"VMU03A",NA
"29291",1812,"VMU03B",NA
"29292",1812,"VMU04A",NA
"29293",1812,"VMU04B",NA
"29294",1812,"VMU05B",0.956
"29295",1812,"VMU06A",1.342
"29296",1812,"VMU06B",1.078
"29297",1812,"VMU07A",2.95
"29298",1812,"VMU07B",2.56
"29299",1812,"VMU08A",NA
"29300",1812,"VMU08B",NA
"29301",1812,"VMU09A",2.082
"29302",1812,"VMU09B",NA
"29303",1812,"VMU10A",1.138
"29304",1812,"VMU10B",1.174
"29305",1813,"HSU01A",NA
"29306",1813,"HSU01B",NA
"29307",1813,"HSU02A",NA
"29308",1813,"HSU02B",NA
"29309",1813,"HSU03A",NA
"29310",1813,"HSU04A",NA
"29311",1813,"HSU04B",NA
"29312",1813,"HSU05A",NA
"29313",1813,"HSU05B",NA
"29314",1813,"HSU06A",NA
"29315",1813,"HSU06B",NA
"29316",1813,"HSU07A",NA
"29317",1813,"HSU07B",NA
"29318",1813,"HSU08A",NA
"29319",1813,"HSU08B",NA
"29320",1813,"LCU01A",0.584
"29321",1813,"LCU01B",0.399
"29322",1813,"LCU02A",0.752
"29323",1813,"LCU02B",0.464
"29324",1813,"LCU03A",0.435
"29325",1813,"LCU03B",0.567
"29326",1813,"LCU04A",0.523
"29327",1813,"LCU04B",NA
"29328",1813,"LCU05A",NA
"29329",1813,"LCU05B",0.239
"29330",1813,"LCU06A",NA
"29331",1813,"LCU06B",NA
"29332",1813,"LCU07A",0.5
"29333",1813,"LCU07B",0.368
"29334",1813,"LCU08A",0.671
"29335",1813,"LCU08B",0.349
"29336",1813,"LCU09A",0.382
"29337",1813,"LCU09B",0.306
"29338",1813,"LCU10A",0.368
"29339",1813,"LCU10B",0.332
"29340",1813,"MLU01A",NA
"29341",1813,"MLU01B",NA
"29342",1813,"MLU02A",0.492
"29343",1813,"MLU02B",0.474
"29344",1813,"MLU03A",NA
"29345",1813,"MLU03B",NA
"29346",1813,"MLU04A",0.37
"29347",1813,"MLU04B",0.254
"29348",1813,"MLU05A",0.636
"29349",1813,"MLU05B",0.672
"29350",1813,"MLU06A",0.336
"29351",1813,"MLU06B",NA
"29352",1813,"MLU06Bb",NA
"29353",1813,"MLU07A",NA
"29354",1813,"MLU07B",0.668
"29355",1813,"MLU08A",NA
"29356",1813,"MLU09A",1.137
"29357",1813,"MLU09B",NA
"29358",1813,"MLU10A",0.545
"29359",1813,"MLU10B",NA
"29360",1813,"VMU01A",NA
"29361",1813,"VMU01B",NA
"29362",1813,"VMU02A",NA
"29363",1813,"VMU02B",NA
"29364",1813,"VMU03A",NA
"29365",1813,"VMU03B",NA
"29366",1813,"VMU04A",NA
"29367",1813,"VMU04B",NA
"29368",1813,"VMU05B",1.066
"29369",1813,"VMU06A",1.358
"29370",1813,"VMU06B",0.88
"29371",1813,"VMU07A",2.343
"29372",1813,"VMU07B",2.482
"29373",1813,"VMU08A",NA
"29374",1813,"VMU08B",NA
"29375",1813,"VMU09A",1.781
"29376",1813,"VMU09B",NA
"29377",1813,"VMU10A",1.148
"29378",1813,"VMU10B",1.066
"29379",1814,"HSU01A",NA
"29380",1814,"HSU01B",NA
"29381",1814,"HSU02A",NA
"29382",1814,"HSU02B",NA
"29383",1814,"HSU03A",NA
"29384",1814,"HSU04A",NA
"29385",1814,"HSU04B",NA
"29386",1814,"HSU05A",NA
"29387",1814,"HSU05B",NA
"29388",1814,"HSU06A",NA
"29389",1814,"HSU06B",NA
"29390",1814,"HSU07A",NA
"29391",1814,"HSU07B",NA
"29392",1814,"HSU08A",NA
"29393",1814,"HSU08B",NA
"29394",1814,"LCU01A",0.51
"29395",1814,"LCU01B",0.381
"29396",1814,"LCU02A",0.769
"29397",1814,"LCU02B",0.484
"29398",1814,"LCU03A",0.44
"29399",1814,"LCU03B",0.498
"29400",1814,"LCU04A",0.587
"29401",1814,"LCU04B",NA
"29402",1814,"LCU05A",NA
"29403",1814,"LCU05B",0.271
"29404",1814,"LCU06A",NA
"29405",1814,"LCU06B",NA
"29406",1814,"LCU07A",0.433
"29407",1814,"LCU07B",0.356
"29408",1814,"LCU08A",0.704
"29409",1814,"LCU08B",0.386
"29410",1814,"LCU09A",0.332
"29411",1814,"LCU09B",0.316
"29412",1814,"LCU10A",0.362
"29413",1814,"LCU10B",0.306
"29414",1814,"MLU01A",NA
"29415",1814,"MLU01B",NA
"29416",1814,"MLU02A",0.602
"29417",1814,"MLU02B",0.715
"29418",1814,"MLU03A",NA
"29419",1814,"MLU03B",NA
"29420",1814,"MLU04A",0.282
"29421",1814,"MLU04B",0.215
"29422",1814,"MLU05A",0.587
"29423",1814,"MLU05B",0.806
"29424",1814,"MLU06A",0.337
"29425",1814,"MLU06B",NA
"29426",1814,"MLU06Bb",NA
"29427",1814,"MLU07A",NA
"29428",1814,"MLU07B",0.586
"29429",1814,"MLU08A",NA
"29430",1814,"MLU09A",0.8
"29431",1814,"MLU09B",NA
"29432",1814,"MLU10A",0.815
"29433",1814,"MLU10B",NA
"29434",1814,"VMU01A",NA
"29435",1814,"VMU01B",NA
"29436",1814,"VMU02A",NA
"29437",1814,"VMU02B",NA
"29438",1814,"VMU03A",NA
"29439",1814,"VMU03B",NA
"29440",1814,"VMU04A",NA
"29441",1814,"VMU04B",NA
"29442",1814,"VMU05B",1.028
"29443",1814,"VMU06A",1.245
"29444",1814,"VMU06B",0.779
"29445",1814,"VMU07A",2.155
"29446",1814,"VMU07B",2.358
"29447",1814,"VMU08A",NA
"29448",1814,"VMU08B",NA
"29449",1814,"VMU09A",1.532
"29450",1814,"VMU09B",NA
"29451",1814,"VMU10A",0.803
"29452",1814,"VMU10B",0.838
"29453",1815,"HSU01A",NA
"29454",1815,"HSU01B",NA
"29455",1815,"HSU02A",NA
"29456",1815,"HSU02B",NA
"29457",1815,"HSU03A",NA
"29458",1815,"HSU04A",NA
"29459",1815,"HSU04B",NA
"29460",1815,"HSU05A",NA
"29461",1815,"HSU05B",NA
"29462",1815,"HSU06A",NA
"29463",1815,"HSU06B",NA
"29464",1815,"HSU07A",NA
"29465",1815,"HSU07B",NA
"29466",1815,"HSU08A",NA
"29467",1815,"HSU08B",NA
"29468",1815,"LCU01A",0.431
"29469",1815,"LCU01B",0.414
"29470",1815,"LCU02A",0.747
"29471",1815,"LCU02B",0.39
"29472",1815,"LCU03A",0.428
"29473",1815,"LCU03B",0.473
"29474",1815,"LCU04A",0.544
"29475",1815,"LCU04B",NA
"29476",1815,"LCU05A",NA
"29477",1815,"LCU05B",0.231
"29478",1815,"LCU06A",NA
"29479",1815,"LCU06B",NA
"29480",1815,"LCU07A",0.352
"29481",1815,"LCU07B",0.303
"29482",1815,"LCU08A",0.737
"29483",1815,"LCU08B",0.419
"29484",1815,"LCU09A",0.302
"29485",1815,"LCU09B",0.293
"29486",1815,"LCU10A",0.319
"29487",1815,"LCU10B",0.22
"29488",1815,"MLU01A",NA
"29489",1815,"MLU01B",NA
"29490",1815,"MLU02A",0.32
"29491",1815,"MLU02B",0.686
"29492",1815,"MLU03A",NA
"29493",1815,"MLU03B",NA
"29494",1815,"MLU04A",0.273
"29495",1815,"MLU04B",0.218
"29496",1815,"MLU05A",0.477
"29497",1815,"MLU05B",0.685
"29498",1815,"MLU06A",0.31
"29499",1815,"MLU06B",NA
"29500",1815,"MLU06Bb",NA
"29501",1815,"MLU07A",NA
"29502",1815,"MLU07B",0.7
"29503",1815,"MLU08A",NA
"29504",1815,"MLU09A",0.699
"29505",1815,"MLU09B",NA
"29506",1815,"MLU10A",0.575
"29507",1815,"MLU10B",NA
"29508",1815,"VMU01A",NA
"29509",1815,"VMU01B",NA
"29510",1815,"VMU02A",NA
"29511",1815,"VMU02B",NA
"29512",1815,"VMU03A",NA
"29513",1815,"VMU03B",NA
"29514",1815,"VMU04A",NA
"29515",1815,"VMU04B",NA
"29516",1815,"VMU05B",0.965
"29517",1815,"VMU06A",1.485
"29518",1815,"VMU06B",0.944
"29519",1815,"VMU07A",2.549
"29520",1815,"VMU07B",2.391
"29521",1815,"VMU08A",NA
"29522",1815,"VMU08B",NA
"29523",1815,"VMU09A",1.668
"29524",1815,"VMU09B",NA
"29525",1815,"VMU10A",0.856
"29526",1815,"VMU10B",0.741
"29527",1816,"HSU01A",NA
"29528",1816,"HSU01B",NA
"29529",1816,"HSU02A",NA
"29530",1816,"HSU02B",NA
"29531",1816,"HSU03A",NA
"29532",1816,"HSU04A",NA
"29533",1816,"HSU04B",NA
"29534",1816,"HSU05A",NA
"29535",1816,"HSU05B",NA
"29536",1816,"HSU06A",NA
"29537",1816,"HSU06B",NA
"29538",1816,"HSU07A",NA
"29539",1816,"HSU07B",NA
"29540",1816,"HSU08A",NA
"29541",1816,"HSU08B",NA
"29542",1816,"LCU01A",0.475
"29543",1816,"LCU01B",0.49
"29544",1816,"LCU02A",0.664
"29545",1816,"LCU02B",0.351
"29546",1816,"LCU03A",0.438
"29547",1816,"LCU03B",0.53
"29548",1816,"LCU04A",0.582
"29549",1816,"LCU04B",NA
"29550",1816,"LCU05A",NA
"29551",1816,"LCU05B",0.453
"29552",1816,"LCU06A",NA
"29553",1816,"LCU06B",NA
"29554",1816,"LCU07A",0.356
"29555",1816,"LCU07B",0.311
"29556",1816,"LCU08A",0.657
"29557",1816,"LCU08B",0.373
"29558",1816,"LCU09A",0.269
"29559",1816,"LCU09B",0.274
"29560",1816,"LCU10A",0.378
"29561",1816,"LCU10B",0.284
"29562",1816,"MLU01A",NA
"29563",1816,"MLU01B",NA
"29564",1816,"MLU02A",0.385
"29565",1816,"MLU02B",0.772
"29566",1816,"MLU03A",NA
"29567",1816,"MLU03B",NA
"29568",1816,"MLU04A",0.307
"29569",1816,"MLU04B",0.271
"29570",1816,"MLU05A",0.361
"29571",1816,"MLU05B",0.81
"29572",1816,"MLU06A",0.306
"29573",1816,"MLU06B",NA
"29574",1816,"MLU06Bb",NA
"29575",1816,"MLU07A",NA
"29576",1816,"MLU07B",0.741
"29577",1816,"MLU08A",NA
"29578",1816,"MLU09A",1.05
"29579",1816,"MLU09B",NA
"29580",1816,"MLU10A",0.621
"29581",1816,"MLU10B",NA
"29582",1816,"VMU01A",NA
"29583",1816,"VMU01B",NA
"29584",1816,"VMU02A",NA
"29585",1816,"VMU02B",NA
"29586",1816,"VMU03A",NA
"29587",1816,"VMU03B",NA
"29588",1816,"VMU04A",NA
"29589",1816,"VMU04B",NA
"29590",1816,"VMU05B",1.16
"29591",1816,"VMU06A",1.401
"29592",1816,"VMU06B",0.978
"29593",1816,"VMU07A",2.61
"29594",1816,"VMU07B",2.118
"29595",1816,"VMU08A",NA
"29596",1816,"VMU08B",NA
"29597",1816,"VMU09A",2.48
"29598",1816,"VMU09B",NA
"29599",1816,"VMU10A",1.387
"29600",1816,"VMU10B",1.228
"29601",1817,"HSU01A",NA
"29602",1817,"HSU01B",NA
"29603",1817,"HSU02A",NA
"29604",1817,"HSU02B",NA
"29605",1817,"HSU03A",NA
"29606",1817,"HSU04A",NA
"29607",1817,"HSU04B",NA
"29608",1817,"HSU05A",NA
"29609",1817,"HSU05B",NA
"29610",1817,"HSU06A",NA
"29611",1817,"HSU06B",NA
"29612",1817,"HSU07A",NA
"29613",1817,"HSU07B",NA
"29614",1817,"HSU08A",NA
"29615",1817,"HSU08B",NA
"29616",1817,"LCU01A",0.492
"29617",1817,"LCU01B",0.444
"29618",1817,"LCU02A",0.731
"29619",1817,"LCU02B",0.346
"29620",1817,"LCU03A",0.398
"29621",1817,"LCU03B",0.473
"29622",1817,"LCU04A",0.494
"29623",1817,"LCU04B",NA
"29624",1817,"LCU05A",NA
"29625",1817,"LCU05B",0.346
"29626",1817,"LCU06A",NA
"29627",1817,"LCU06B",NA
"29628",1817,"LCU07A",0.393
"29629",1817,"LCU07B",0.319
"29630",1817,"LCU08A",0.726
"29631",1817,"LCU08B",0.41
"29632",1817,"LCU09A",0.327
"29633",1817,"LCU09B",0.266
"29634",1817,"LCU10A",0.33
"29635",1817,"LCU10B",0.34
"29636",1817,"MLU01A",NA
"29637",1817,"MLU01B",NA
"29638",1817,"MLU02A",0.47
"29639",1817,"MLU02B",0.419
"29640",1817,"MLU03A",NA
"29641",1817,"MLU03B",NA
"29642",1817,"MLU04A",0.287
"29643",1817,"MLU04B",0.135
"29644",1817,"MLU05A",0.409
"29645",1817,"MLU05B",0.864
"29646",1817,"MLU06A",0.288
"29647",1817,"MLU06B",NA
"29648",1817,"MLU06Bb",NA
"29649",1817,"MLU07A",NA
"29650",1817,"MLU07B",0.74
"29651",1817,"MLU08A",NA
"29652",1817,"MLU09A",0.996
"29653",1817,"MLU09B",NA
"29654",1817,"MLU10A",0.654
"29655",1817,"MLU10B",NA
"29656",1817,"VMU01A",NA
"29657",1817,"VMU01B",NA
"29658",1817,"VMU02A",NA
"29659",1817,"VMU02B",NA
"29660",1817,"VMU03A",NA
"29661",1817,"VMU03B",NA
"29662",1817,"VMU04A",NA
"29663",1817,"VMU04B",NA
"29664",1817,"VMU05B",0.83
"29665",1817,"VMU06A",1.49
"29666",1817,"VMU06B",0.984
"29667",1817,"VMU07A",1.991
"29668",1817,"VMU07B",1.892
"29669",1817,"VMU08A",NA
"29670",1817,"VMU08B",NA
"29671",1817,"VMU09A",2.354
"29672",1817,"VMU09B",NA
"29673",1817,"VMU10A",1.433
"29674",1817,"VMU10B",1.467
"29675",1818,"HSU01A",NA
"29676",1818,"HSU01B",NA
"29677",1818,"HSU02A",NA
"29678",1818,"HSU02B",NA
"29679",1818,"HSU03A",NA
"29680",1818,"HSU04A",NA
"29681",1818,"HSU04B",NA
"29682",1818,"HSU05A",NA
"29683",1818,"HSU05B",NA
"29684",1818,"HSU06A",NA
"29685",1818,"HSU06B",NA
"29686",1818,"HSU07A",NA
"29687",1818,"HSU07B",NA
"29688",1818,"HSU08A",NA
"29689",1818,"HSU08B",NA
"29690",1818,"LCU01A",0.543
"29691",1818,"LCU01B",0.476
"29692",1818,"LCU02A",0.843
"29693",1818,"LCU02B",0.412
"29694",1818,"LCU03A",0.441
"29695",1818,"LCU03B",0.424
"29696",1818,"LCU04A",0.487
"29697",1818,"LCU04B",NA
"29698",1818,"LCU05A",NA
"29699",1818,"LCU05B",0.3
"29700",1818,"LCU06A",NA
"29701",1818,"LCU06B",NA
"29702",1818,"LCU07A",0.416
"29703",1818,"LCU07B",0.304
"29704",1818,"LCU08A",0.766
"29705",1818,"LCU08B",0.429
"29706",1818,"LCU09A",0.369
"29707",1818,"LCU09B",0.314
"29708",1818,"LCU10A",0.457
"29709",1818,"LCU10B",0.352
"29710",1818,"MLU01A",NA
"29711",1818,"MLU01B",NA
"29712",1818,"MLU02A",0.431
"29713",1818,"MLU02B",0.514
"29714",1818,"MLU03A",NA
"29715",1818,"MLU03B",NA
"29716",1818,"MLU04A",0.43
"29717",1818,"MLU04B",0.249
"29718",1818,"MLU05A",0.418
"29719",1818,"MLU05B",0.86
"29720",1818,"MLU06A",0.332
"29721",1818,"MLU06B",NA
"29722",1818,"MLU06Bb",NA
"29723",1818,"MLU07A",NA
"29724",1818,"MLU07B",0.941
"29725",1818,"MLU08A",NA
"29726",1818,"MLU09A",0.811
"29727",1818,"MLU09B",NA
"29728",1818,"MLU10A",0.678
"29729",1818,"MLU10B",NA
"29730",1818,"VMU01A",NA
"29731",1818,"VMU01B",NA
"29732",1818,"VMU02A",NA
"29733",1818,"VMU02B",NA
"29734",1818,"VMU03A",NA
"29735",1818,"VMU03B",NA
"29736",1818,"VMU04A",NA
"29737",1818,"VMU04B",NA
"29738",1818,"VMU05B",0.928
"29739",1818,"VMU06A",1.197
"29740",1818,"VMU06B",0.794
"29741",1818,"VMU07A",1.543
"29742",1818,"VMU07B",1.784
